unit_slug,content_version,stage,question_order,question_text,option_1,option_2,option_3,option_4,correct_option,explanation,weight,skill_code,review_status,review_note
grade2-addition-subtraction,v1,tree,1,"48+27과 39+35의 결과를 비교한 것은?","48+27이 1만큼 더 큽니다.","39+35가 1만큼 더 큽니다.","두 결과가 같습니다.","두 결과의 차이는 10입니다.",1,"48+27=75, 39+35=74이므로 48+27이 1만큼 더 큽니다.",1,compare-calculation-results,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,2,"84-39와 72-28의 결과를 비교한 것은?","72-28이 더 큽니다.","84-39가 1만큼 더 큽니다.","두 결과가 같습니다.","두 결과의 차이는 10입니다.",2,"84-39=45, 72-28=44이므로 84-39가 1만큼 더 큽니다.",1,compare-calculation-results,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,3,"□+28=73일 때 □에 들어갈 수는?","35","44","45","55",3,"73-28=45이므로 45+28=73입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,4,"91-□=46일 때 □에 들어갈 수는?","35","44","55","45",4,"91-46=45이므로 91-45=46입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,5,"책 36권에 28권을 더 가져온 뒤 17권을 빌려주었습니다. 남은 책은 몇 권인가요?","47권","37권","53권","81권",1,"36+28=64이고 64-17=47이므로 47권이 남습니다.",1,model-subtraction-situation,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,6,"구슬 74개 중 26개를 주고 15개를 더 받았습니다. 지금 구슬은 몇 개인가요?","53개","63개","73개","85개",2,"74-26=48이고 48+15=63이므로 지금 구슬은 63개입니다.",1,model-addition-situation,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,7,"연필 45자루 중 18자루를 주고 12자루를 더 받았습니다. 알맞은 식과 답은?","45+18+12=75","45-18-12=15","45-18+12=39","45+18-12=51",3,"먼저 준 18을 빼고 받은 12를 더하면 45-18+12=39입니다.",1,model-subtraction-situation,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,8,"56+18과 93-17의 결과를 비교한 것은?","56+18이 더 큽니다.","두 결과가 같습니다.","두 결과의 차이는 12입니다.","93-17이 2만큼 더 큽니다.",4,"56+18=74, 93-17=76이므로 93-17이 2만큼 더 큽니다.",1,compare-calculation-results,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,9,"3□+27=65일 때 □에 들어갈 숫자는?","8","7","6","5",1,"65-27=38이므로 3□는 38이고 □에 들어갈 숫자는 8입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,tree,10,"82-□=47일 때 □에 들어갈 수는?","25","35","45","129",2,"82-47=35이므로 82-35=47입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,1,"민수는 38+27을 55라고 계산했습니다. 틀린 이유는?","십의 자리를 먼저 더했습니다.","3과 2를 더했습니다.","7+8에서 생긴 받아올림 1을 십의 자리에 더하지 않았습니다.","덧셈 대신 뺄셈을 했습니다.",3,"7+8=15의 받아올림 1을 십의 자리에 더해야 하므로 올바른 답은 65입니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,2,"지우는 72-38을 46이라고 계산했습니다. 바른 설명은?","2에서 8을 바로 빼면 6입니다.","72에 38을 더해야 합니다.","올바른 답은 44입니다.","1십을 받아 12-8=4, 6-3=3이므로 올바른 답은 34입니다.",4,"72-38은 1십을 받아내림하여 12-8=4, 6-3=3으로 계산하므로 34입니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,3,"계산이 잘못된 것은?","46+28=64","53+19=72","81-37=44","90-26=64",1,"46+28은 6+8=14에서 1을 받아올리면 74입니다. 64라는 계산은 잘못되었습니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,4,"81-46을 계산하는 방법으로 올바른 것은?","1-6=5, 8-4=4이므로 45입니다.","1십을 받아 11-6=5, 7-4=3이므로 35입니다.","81+46을 계산하면 127입니다.","일의 자리만 빼면 5입니다.",2,"81-46은 1십을 받아 11-6=5, 7-4=3으로 계산하여 35입니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,5,"두 수의 합은 83이고 한 수는 47입니다. 다른 한 수는?","26","34","36","46",3,"83-47=36이므로 다른 한 수는 36입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,6,"두 수의 차이는 28이고 작은 수는 39입니다. 큰 수는?","57","66","77","67",4,"큰 수는 작은 수에 차이를 더해 39+28=67입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,7,"□+38=72입니다. □에 들어갈 수는?","34","24","44","110",1,"72-38=34이므로 34+38=72입니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,8,"사과가 65개 있는데 27개를 먹었습니다. 수호는 65+27로 계산했습니다. 바른 설명은?","사과가 늘었으므로 덧셈이 맞습니다.","먹은 27개를 빼야 하므로 65-27=38입니다.","65-27=48입니다.","두 수를 비교할 수 없습니다.",2,"먹은 사과는 전체에서 없어지므로 65-27=38입니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,9,"민호는 57+28=75, 지수는 92-18=74라고 했습니다. 바르게 비교한 것은?","지수만 맞고 지수의 결과가 더 큽니다.","두 사람의 계산이 모두 맞습니다.","민호의 올바른 결과는 85이고 지수의 74보다 큽니다.","민호의 올바른 결과는 65입니다.",3,"57+28은 받아올림하여 85이고 92-18=74이므로 민호의 올바른 결과가 더 큽니다.",1,correct-calculation-reasoning,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
grade2-addition-subtraction,v1,crown,10,"어떤 수에 26을 더했더니 71이 되었습니다. 그 수에서 18을 빼면?","17","35","53","27",4,"먼저 71-26=45로 어떤 수를 찾고 45-18=27을 구합니다.",1,find-missing-number,reviewed,"연산 정확성 및 아이 관점 교차검토 완료"
