unit_slug,content_version,stage,question_order,question_text,option_1,option_2,option_3,option_4,correct_option,explanation,weight,skill_code,review_status,review_note
grade2-shapes,v1,leaf,8,바닥에 놓았을 때 굴러가지 않고 차곡차곡 쌓기 쉬운 것은?,공 모양,상자 모양,통 모양,동그라미 모양,2,상자 모양은 평평한 면이 있어 안정되게 쌓을 수 있습니다.,1,describe-shape-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,leaf,9,세모 모양과 네모 모양의 공통점은?,모두 굽은 선만 있습니다.,모두 입체 모양입니다.,모두 곧은 선으로 둘러싸여 있습니다.,모두 뾰족한 곳이 없습니다.,3,두 모양은 모두 곧은 선들이 이어져 둘레를 만듭니다.,1,describe-shape-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,leaf,10,공 모양과 통 모양의 공통점은?,모두 평평한 면만 있습니다.,모두 네모 모양의 면이 있습니다.,모두 평면 모양입니다.,모두 굽은 면이 있어 굴릴 수 있습니다.,4,공 모양과 통 모양에는 굽은 면이 있어 굴릴 수 있습니다.,1,describe-shape-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,1,네모 모양 종이를 한 꼭짓점에서 마주 보는 꼭짓점까지 곧게 잘랐습니다. 생기는 두 조각의 모양은?,세모 모양,네모 모양,동그라미 모양,공 모양,1,네모 모양을 대각선으로 자르면 세모 모양 2개가 생깁니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,2,같은 크기의 네모 모양 2개를 한 변 전체가 맞닿게 옆으로 붙였습니다. 바깥 테두리의 모양은?,동그라미 모양,긴 네모 모양,공 모양,통 모양,2,네모 모양 2개를 나란히 붙이면 바깥 테두리가 긴 네모 모양이 됩니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,3,크기가 같은 세모 모양 조각으로 네모 모양 하나를 만들었습니다. 사용한 조각 수는?,1개,3개,2개,4개,3,크기가 같은 세모 모양 2개를 알맞게 붙이면 네모 모양을 만들 수 있습니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,4,네모 모양 종이를 가로와 세로로 한 번씩 똑바로 잘라 같은 조각 4개를 만들었습니다. 각 조각의 모양은?,세모 모양,동그라미 모양,공 모양,네모 모양,4,가로와 세로로 똑바로 나누면 작은 네모 모양 4개가 생깁니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,5,상자 모양의 평평한 면을 종이에 대고 둘레를 그렸습니다. 가장 알맞은 모양은?,네모 모양,공 모양,통 모양,동그라미 모양,1,상자 모양의 평평한 면을 따라 그리면 네모 모양이 됩니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,6,통 모양의 동그란 밑면을 종이에 대고 둘레를 그렸습니다. 생기는 모양은?,세모 모양,동그라미 모양,네모 모양,상자 모양,2,통 모양의 밑면 둘레를 따라 그리면 동그라미 모양이 됩니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,7,상자 모양을 펼쳤을 때 볼 수 있는 평평한 면의 모양은?,공 모양,통 모양,네모 모양,동그라미 모양,3,상자 모양은 네모 모양의 평평한 면들로 둘러싸여 있습니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,8,곧은 선 3개와 두 선이 만나는 곳 3개가 있는 평면 모양은?,동그라미 모양,네모 모양,공 모양,세모 모양,4,곧은 선과 만나는 곳이 각각 3개이면 세모 모양입니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,9,곧은 선이 없고 굽은 선으로만 둘러싸인 평면 모양은?,동그라미 모양,세모 모양,네모 모양,상자 모양,1,굽은 선으로만 이어진 평면 모양은 동그라미 모양입니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,tree,10,동그란 평평한 면 2개와 굽은 면 1개가 있는 입체 모양은?,공 모양,통 모양,상자 모양,네모 모양,2,위아래에 동그란 면이 있고 옆이 굽은 입체 모양은 통 모양입니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,1,곧은 선 3개와 뾰족한 곳 3개를 모두 가진 모양은?,동그라미 모양,네모 모양,세모 모양,공 모양,3,세모 모양은 곧은 선 3개와 두 선이 만나는 곳 3개를 가집니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,2,굽은 선으로 이어져 있고 뾰족한 곳이 하나도 없는 평면 모양은?,상자 모양,세모 모양,네모 모양,동그라미 모양,4,동그라미 모양은 둘레가 굽은 선으로 이어지고 뾰족한 곳이 없습니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,3,민수는 동그라미 모양에 뾰족한 곳이 1개 있다고 말했습니다. 바르게 고친 것은?,뾰족한 곳이 0개입니다.,뾰족한 곳이 2개입니다.,곧은 선이 3개입니다.,평평한 면이 1개입니다.,1,동그라미 모양에는 뾰족한 곳이 없습니다.,1,correct-shape-reasoning,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,4,지우는 상자 모양의 모든 면이 동그라미 모양이라고 말했습니다. 바르게 고친 것은?,굽은 면만 있습니다.,평평한 네모 모양의 면들이 있습니다.,면이 하나도 없습니다.,뾰족한 곳이 없습니다.,2,상자 모양은 평평한 네모 모양의 면들로 둘러싸여 있습니다.,1,correct-shape-reasoning,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,5,세모 모양 3개와 네모 모양 1개를 곧은 선으로 둘러싸인 모양끼리 모았습니다. 잘못 들어간 모양은?,세모 모양,네모 모양,잘못 들어간 모양이 없습니다.,모두 잘못 들어갔습니다.,3,세모 모양과 네모 모양은 모두 곧은 선으로 둘러싸여 있으므로 분류가 알맞습니다.,1,correct-shape-reasoning,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,6,서연이는 세모 모양을 크게 그리면 네모 모양이 된다고 말했습니다. 바르게 설명한 것은?,크기가 커지면 동그라미가 됩니다.,색에 따라 모양이 바뀝니다.,큰 세모에는 곧은 선이 4개입니다.,크기가 달라도 곧은 선 3개이면 세모 모양입니다.,4,모양의 크기가 달라져도 곧은 선 3개로 둘러싸이면 세모 모양입니다.,1,correct-shape-reasoning,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,7,같은 크기의 세모 모양 2개를 알맞게 붙여 네모 모양을 만들었습니다. 알맞은 설명은?,작은 모양을 합쳐 새로운 모양을 만들었습니다.,입체 모양을 평면 모양으로 바꾸었습니다.,동그라미를 두 부분으로 나누었습니다.,모양의 수가 줄지 않았습니다.,1,세모 모양 조각을 합쳐 네모 모양을 만든 경우입니다.,1,compose-decompose-shapes,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,8,현우는 통 모양은 굴러가기만 하고 쌓을 수 없다고 말했습니다. 바르게 고친 것은?,굽은 면이 없어 굴릴 수 없습니다.,평평한 면으로 세우면 쌓을 수 있습니다.,모든 면이 네모 모양입니다.,공 모양과 완전히 같습니다.,2,통 모양은 굽은 면으로 굴릴 수 있고 평평한 면으로 세워 쌓을 수도 있습니다.,1,correct-shape-reasoning,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,9,가 모양은 곧은 선 3개이고 나 모양은 곧은 선 4개입니다. 가와 나의 모양은?,둘 다 동그라미 모양,가는 네모 모양이고 나는 세모 모양,가는 세모 모양이고 나는 네모 모양,둘 다 공 모양,3,곧은 선 3개인 가는 세모 모양이고 곧은 선 4개인 나는 네모 모양입니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
grade2-shapes,v1,crown,10,어느 방향으로 밀어도 잘 굴러가고 평평한 면이 없는 입체 모양은?,상자 모양,통 모양,동그라미 모양,공 모양,4,공 모양은 굽은 면으로만 둘러싸여 있어 어느 방향으로도 잘 굴러갑니다.,1,infer-shape-from-properties,reviewed,수학 정확성 및 아이 관점 교차검토 완료
